order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR315503601,2025-03-12,789503,25891601,115,15-03-2025,15-03-2025,115,1,1,1
FMR314720601,2025-03-12,789720,25891601,122,14-03-2025,14-03-2025,122,1,1,1
FMR315720602,2025-03-12,789720,25891601,105,15-03-2025,15-03-2025,105,1,1,1
FMR313122601,2025-03-12,789122,25891601,81,13-03-2025,14-03-2025,81,1,0,0
FMR315603601,2025-03-12,789603,25891601,85,15-03-2025,15-03-2025,85,1,1,1
FMR315301601,2025-03-12,789301,25891601,81,15-03-2025,15-03-2025,77,0,1,0
FMR314903601,2025-03-12,789903,25891601,105,14-03-2025,14-03-2025,105,1,1,1
FMR315401601,2025-03-12,789401,25891601,144,15-03-2025,14-03-2025,144,1,1,1
FMR314501601,2025-03-12,789501,25891601,123,14-03-2025,14-03-2025,123,1,1,1
FMR313420503,2025-03-12,789420,25891402,246,13-03-2025,15-03-2025,246,1,0,0
FMR315320602,2025-03-12,789320,25891402,387,15-03-2025,15-03-2025,348,0,1,0
FMR315303402,2025-03-12,789303,25891402,472,15-03-2025,17-03-2025,472,1,0,0
FMR315720602,2025-03-12,789720,25891402,287,15-03-2025,15-03-2025,287,1,1,1
FMR313721402,2025-03-12,789721,25891402,297,13-03-2025,14-03-2025,297,1,0,0
FMR313520402,2025-03-12,789520,25891402,413,13-03-2025,14-03-2025,392,0,0,0
FMR314203402,2025-03-12,789203,25891402,251,14-03-2025,14-03-2025,201,0,1,0
FMR313321503,2025-03-12,789321,25891402,410,13-03-2025,13-03-2025,410,1,1,1
FMR315321402,2025-03-12,789321,25891402,494,15-03-2025,15-03-2025,494,1,1,1
FMR314903601,2025-03-12,789903,25891402,445,14-03-2025,14-03-2025,401,0,1,0
FMR315903501,2025-03-12,789903,25891402,388,15-03-2025,15-03-2025,349,0,1,0
FMR313201602,2025-03-12,789201,25891402,388,13-03-2025,13-03-2025,388,1,1,1
FMR314101402,2025-03-12,789101,25891402,295,14-03-2025,15-03-2025,295,1,0,0
FMR315122402,2025-03-12,789122,25891402,424,15-03-2025,17-03-2025,403,0,0,0
FMR315121402,2025-03-12,789121,25891402,452,15-03-2025,14-03-2025,429,0,1,0
FMR314622502,2025-03-12,789622,25891402,288,14-03-2025,14-03-2025,288,1,1,1
FMR315102602,2025-03-12,789102,25891402,291,15-03-2025,15-03-2025,291,1,1,1
FMR313303603,2025-03-12,789303,25891201,363,13-03-2025,13-03-2025,363,1,1,1
FMR315621501,2025-03-12,789621,25891201,194,15-03-2025,15-03-2025,194,1,1,1
FMR314420201,2025-03-12,789420,25891201,187,14-03-2025,16-03-2025,187,1,0,0
FMR314521303,2025-03-12,789521,25891201,350,14-03-2025,15-03-2025,315,0,0,0
FMR313320201,2025-03-12,789320,25891201,122,13-03-2025,16-03-2025,122,1,0,0
FMR315321201,2025-03-12,789321,25891201,272,15-03-2025,14-03-2025,272,1,1,1
FMR313403501,2025-03-12,789403,25891201,273,13-03-2025,13-03-2025,273,1,1,1
FMR313501201,2025-03-12,789501,25891201,117,13-03-2025,13-03-2025,111,0,1,0
FMR313220503,2025-03-12,789220,25891201,486,13-03-2025,13-03-2025,486,1,1,1
FMR315201603,2025-03-12,789201,25891201,320,15-03-2025,15-03-2025,304,0,1,0
FMR313203503,2025-03-12,789203,25891201,483,13-03-2025,13-03-2025,459,0,1,0
FMR313622201,2025-03-12,789622,25891201,328,13-03-2025,13-03-2025,328,1,1,1
FMR313520201,2025-03-12,789520,25891201,237,13-03-2025,15-03-2025,213,0,0,0
FMR314703501,2025-03-12,789703,25891501,143,14-03-2025,13-03-2025,143,1,1,1
FMR313503501,2025-03-12,789503,25891501,160,13-03-2025,13-03-2025,160,1,1,1
FMR314503602,2025-03-12,789503,25891501,200,14-03-2025,14-03-2025,200,1,1,1
FMR313721601,2025-03-12,789721,25891501,195,13-03-2025,13-03-2025,185,0,1,0
FMR313902501,2025-03-12,789902,25891501,113,13-03-2025,13-03-2025,90,0,1,0
FMR315702501,2025-03-12,789702,25891501,226,15-03-2025,15-03-2025,181,0,1,0
FMR313522501,2025-03-12,789522,25891501,234,13-03-2025,16-03-2025,222,0,0,0
FMR315603601,2025-03-12,789603,25891501,250,15-03-2025,15-03-2025,250,1,1,1
FMR314401502,2025-03-12,789401,25891501,144,14-03-2025,14-03-2025,144,1,1,1
FMR314201501,2025-03-12,789201,25891501,221,14-03-2025,15-03-2025,199,0,0,0
FMR315420501,2025-03-12,789420,25891501,226,15-03-2025,15-03-2025,226,1,1,1
FMR313403501,2025-03-12,789403,25891501,216,13-03-2025,13-03-2025,216,1,1,1
FMR315621501,2025-03-12,789621,25891501,134,15-03-2025,15-03-2025,134,1,1,1
FMR313903603,2025-03-12,789903,25891501,186,13-03-2025,13-03-2025,186,1,1,1
FMR315903501,2025-03-12,789903,25891501,133,15-03-2025,15-03-2025,133,1,1,1
FMR313320503,2025-03-12,789320,25891501,216,13-03-2025,13-03-2025,216,1,1,1
FMR314320501,2025-03-12,789320,25891501,111,14-03-2025,14-03-2025,111,1,1,1
FMR315122501,2025-03-12,789122,25891501,245,15-03-2025,18-03-2025,233,0,0,0
FMR313303603,2025-03-12,789303,25891501,209,13-03-2025,13-03-2025,209,1,1,1
FMR314521501,2025-03-12,789521,25891501,237,14-03-2025,13-03-2025,237,1,1,1
FMR314421501,2025-03-12,789421,25891501,219,14-03-2025,14-03-2025,219,1,1,1
FMR315421501,2025-03-12,789421,25891501,187,15-03-2025,14-03-2025,178,0,1,0
FMR313402501,2025-03-12,789402,25891501,115,13-03-2025,12-03-2025,109,0,1,0
FMR313220501,2025-03-12,789220,25891501,250,13-03-2025,16-03-2025,250,1,0,0
FMR314220502,2025-03-12,789220,25891501,144,14-03-2025,14-03-2025,130,0,1,0
FMR313202602,2025-03-12,789202,25891501,201,13-03-2025,13-03-2025,201,1,1,1
FMR314202501,2025-03-12,789202,25891501,210,14-03-2025,17-03-2025,210,1,0,0
FMR314503602,2025-03-12,789503,25891602,50,14-03-2025,14-03-2025,45,0,1,0
FMR313202602,2025-03-12,789202,25891602,103,13-03-2025,13-03-2025,103,1,1,1
FMR314202602,2025-03-12,789202,25891602,81,14-03-2025,15-03-2025,81,1,0,0
FMR314102602,2025-03-12,789102,25891602,66,14-03-2025,14-03-2025,66,1,1,1
FMR315102602,2025-03-12,789102,25891602,51,15-03-2025,15-03-2025,41,0,1,0
FMR315720602,2025-03-12,789720,25891602,118,15-03-2025,15-03-2025,112,0,1,0
FMR315103602,2025-03-12,789103,25891602,80,15-03-2025,15-03-2025,76,0,1,0
FMR315221602,2025-03-12,789221,25891602,184,15-03-2025,15-03-2025,184,1,1,1
FMR314601602,2025-03-12,789601,25891602,145,14-03-2025,13-03-2025,145,1,1,1
FMR313201602,2025-03-12,789201,25891602,51,13-03-2025,13-03-2025,51,1,1,1
FMR315320602,2025-03-12,789320,25891602,82,15-03-2025,15-03-2025,82,1,1,1
FMR314220602,2025-03-12,789220,25891602,83,14-03-2025,16-03-2025,83,1,0,0
FMR313101602,2025-03-12,789101,25891602,116,13-03-2025,15-03-2025,116,1,0,0
FMR314603602,2025-03-12,789603,25891602,187,14-03-2025,14-03-2025,187,1,1,1
FMR314422602,2025-03-12,789422,25891602,198,14-03-2025,15-03-2025,198,1,0,0
FMR315403602,2025-03-12,789403,25891602,83,15-03-2025,15-03-2025,79,0,1,0
FMR314501601,2025-03-12,789501,25891101,466,14-03-2025,14-03-2025,443,0,1,0
FMR314521101,2025-03-12,789521,25891101,318,14-03-2025,14-03-2025,302,0,1,0
FMR315501401,2025-03-12,789501,25891101,425,15-03-2025,15-03-2025,425,1,1,1
FMR314522101,2025-03-12,789522,25891101,388,14-03-2025,15-03-2025,388,1,0,0
FMR315303101,2025-03-12,789303,25891101,466,15-03-2025,14-03-2025,443,0,1,0
FMR314203402,2025-03-12,789203,25891101,331,14-03-2025,14-03-2025,331,1,1,1
FMR314221401,2025-03-12,789221,25891101,316,14-03-2025,14-03-2025,316,1,1,1
FMR313122101,2025-03-12,789122,25891101,480,13-03-2025,16-03-2025,432,0,0,0
FMR313421101,2025-03-12,789421,25891101,451,13-03-2025,15-03-2025,361,0,0,0
FMR315621501,2025-03-12,789621,25891101,450,15-03-2025,15-03-2025,450,1,1,1
FMR313202602,2025-03-12,789202,25891101,479,13-03-2025,13-03-2025,479,1,1,1
FMR314202403,2025-03-12,789202,25891101,468,14-03-2025,14-03-2025,468,1,1,1
FMR315202601,2025-03-12,789202,25891101,491,15-03-2025,15-03-2025,491,1,1,1
FMR313301101,2025-03-12,789301,25891101,423,13-03-2025,12-03-2025,381,0,1,0
FMR314420301,2025-03-12,789420,25891101,467,14-03-2025,17-03-2025,467,1,0,0
FMR315420101,2025-03-12,789420,25891101,492,15-03-2025,14-03-2025,492,1,1,1
FMR314422602,2025-03-12,789422,25891101,359,14-03-2025,15-03-2025,341,0,0,0
FMR313402202,2025-03-12,789402,25891101,394,13-03-2025,13-03-2025,394,1,1,1
FMR315402601,2025-03-12,789402,25891101,370,15-03-2025,15-03-2025,352,0,1,0
FMR313902501,2025-03-12,789902,25891401,293,13-03-2025,13-03-2025,293,1,1,1
FMR315501401,2025-03-12,789501,25891401,429,15-03-2025,15-03-2025,429,1,1,1
FMR313503401,2025-03-12,789503,25891401,253,13-03-2025,12-03-2025,253,1,1,1
FMR313520401,2025-03-12,789520,25891401,440,13-03-2025,13-03-2025,396,0,1,0
FMR314320501,2025-03-12,789320,25891401,226,14-03-2025,14-03-2025,226,1,1,1
FMR313303401,2025-03-12,789303,25891401,481,13-03-2025,14-03-2025,481,1,0,0
FMR313422401,2025-03-12,789422,25891401,276,13-03-2025,14-03-2025,276,1,0,0
FMR315601401,2025-03-12,789601,25891401,319,15-03-2025,14-03-2025,303,0,1,0
FMR314201601,2025-03-12,789201,25891401,438,14-03-2025,14-03-2025,438,1,1,1
FMR314103401,2025-03-12,789103,25891401,374,14-03-2025,15-03-2025,374,1,0,0
FMR315420401,2025-03-12,789420,25891401,363,15-03-2025,16-03-2025,363,1,0,0
FMR315521401,2025-03-12,789521,25891401,413,15-03-2025,17-03-2025,413,1,0,0
FMR313321503,2025-03-12,789321,25891401,355,13-03-2025,13-03-2025,284,0,1,0
FMR314221401,2025-03-12,789221,25891401,391,14-03-2025,14-03-2025,391,1,1,1
FMR314520603,2025-03-12,789520,25891603,123,14-03-2025,16-03-2025,123,1,0,0
FMR313401603,2025-03-12,789401,25891603,65,13-03-2025,13-03-2025,65,1,1,1
FMR314121603,2025-03-12,789121,25891603,168,14-03-2025,16-03-2025,168,1,0,0
FMR313522603,2025-03-12,789522,25891603,154,13-03-2025,13-03-2025,154,1,1,1
FMR314422603,2025-03-12,789422,25891603,102,14-03-2025,17-03-2025,97,0,0,0
FMR315422603,2025-03-12,789422,25891603,114,15-03-2025,18-03-2025,103,0,0,0
FMR315421603,2025-03-12,789421,25891603,147,15-03-2025,15-03-2025,140,0,1,0
FMR313903603,2025-03-12,789903,25891603,85,13-03-2025,13-03-2025,68,0,1,0
FMR314902603,2025-03-12,789902,25891603,72,14-03-2025,14-03-2025,72,1,1,1
FMR315902603,2025-03-12,789902,25891603,79,15-03-2025,15-03-2025,71,0,1,0
FMR313703603,2025-03-12,789703,25891603,187,13-03-2025,13-03-2025,187,1,1,1
FMR315703603,2025-03-12,789703,25891603,108,15-03-2025,15-03-2025,108,1,1,1
FMR313303603,2025-03-12,789303,25891603,198,13-03-2025,13-03-2025,198,1,1,1
FMR314702603,2025-03-12,789702,25891603,194,14-03-2025,14-03-2025,184,0,1,0
FMR314321603,2025-03-12,789321,25891603,164,14-03-2025,15-03-2025,164,1,0,0
FMR315201603,2025-03-12,789201,25891603,85,15-03-2025,15-03-2025,85,1,1,1
FMR313621603,2025-03-12,789621,25891603,156,13-03-2025,13-03-2025,156,1,1,1
FMR315122603,2025-03-12,789122,25891603,188,15-03-2025,15-03-2025,188,1,1,1
FMR313402202,2025-03-12,789402,25891202,169,13-03-2025,13-03-2025,169,1,1,1
FMR315902603,2025-03-12,789902,25891202,232,15-03-2025,15-03-2025,232,1,1,1
FMR313320202,2025-03-12,789320,25891202,261,13-03-2025,12-03-2025,235,0,1,0
FMR315903501,2025-03-12,789903,25891202,425,15-03-2025,15-03-2025,383,0,1,0
FMR313403501,2025-03-12,789403,25891202,360,13-03-2025,13-03-2025,360,1,1,1
FMR314403301,2025-03-12,789403,25891202,274,14-03-2025,14-03-2025,274,1,1,1
FMR314301202,2025-03-12,789301,25891202,320,14-03-2025,14-03-2025,320,1,1,1
FMR315103602,2025-03-12,789103,25891202,276,15-03-2025,15-03-2025,276,1,1,1
FMR314721601,2025-03-12,789721,25891202,407,14-03-2025,14-03-2025,407,1,1,1
FMR314421202,2025-03-12,789421,25891202,140,14-03-2025,17-03-2025,133,0,0,0
FMR314101301,2025-03-12,789101,25891202,410,14-03-2025,14-03-2025,410,1,1,1
FMR313401603,2025-03-12,789401,25891202,128,13-03-2025,13-03-2025,115,0,1,0
FMR313503501,2025-03-12,789503,25891202,354,13-03-2025,13-03-2025,354,1,1,1
FMR314601601,2025-03-12,789601,25891202,285,14-03-2025,14-03-2025,271,0,1,0
FMR315603601,2025-03-12,789603,25891202,227,15-03-2025,15-03-2025,216,0,1,0
FMR313220503,2025-03-12,789220,25891202,187,13-03-2025,13-03-2025,187,1,1,1
FMR314520203,2025-03-12,789520,25891202,192,14-03-2025,13-03-2025,182,0,1,0
FMR313321503,2025-03-12,789321,25891202,411,13-03-2025,13-03-2025,329,0,1,0
FMR313203503,2025-03-12,789203,25891202,123,13-03-2025,13-03-2025,123,1,1,1
FMR314203402,2025-03-12,789203,25891303,57,14-03-2025,14-03-2025,57,1,1,1
FMR315603601,2025-03-12,789603,25891303,74,15-03-2025,15-03-2025,74,1,1,1
FMR315103602,2025-03-12,789103,25891303,74,15-03-2025,15-03-2025,74,1,1,1
FMR314721601,2025-03-12,789721,25891303,30,14-03-2025,14-03-2025,24,0,1,0
FMR313321303,2025-03-12,789321,25891303,50,13-03-2025,16-03-2025,50,1,0,0
FMR315321402,2025-03-12,789321,25891303,35,15-03-2025,15-03-2025,35,1,1,1
FMR314601601,2025-03-12,789601,25891303,44,14-03-2025,14-03-2025,35,0,1,0
FMR314703303,2025-03-12,789703,25891303,36,14-03-2025,15-03-2025,36,1,0,0
FMR314720601,2025-03-12,789720,25891303,36,14-03-2025,14-03-2025,36,1,1,1
FMR314622303,2025-03-12,789622,25891303,44,14-03-2025,15-03-2025,44,1,0,0
FMR315622303,2025-03-12,789622,25891303,81,15-03-2025,16-03-2025,81,1,0,0
FMR314520603,2025-03-12,789520,25891303,21,14-03-2025,16-03-2025,21,1,0,0
FMR313503501,2025-03-12,789503,25891303,76,13-03-2025,13-03-2025,76,1,1,1
FMR315902502,2025-03-12,789902,25891303,72,15-03-2025,16-03-2025,72,1,0,0
FMR313121303,2025-03-12,789121,25891303,77,13-03-2025,13-03-2025,77,1,1,1
FMR314121603,2025-03-12,789121,25891303,94,14-03-2025,16-03-2025,89,0,0,0
FMR314521303,2025-03-12,789521,25891303,67,14-03-2025,15-03-2025,67,1,0,0
FMR315603502,2025-03-13,789603,25891502,127,15-03-2025,18-03-2025,127,1,0,0
FMR315603203,2025-03-13,789603,25891203,297,15-03-2025,16-03-2025,297,1,0,0
FMR316603601,2025-03-13,789603,25891203,393,16-03-2025,16-03-2025,393,1,1,1
FMR315401203,2025-03-13,789401,25891203,357,15-03-2025,15-03-2025,321,0,1,0
FMR316401402,2025-03-13,789401,25891203,140,16-03-2025,16-03-2025,133,0,1,0
FMR316320403,2025-03-13,789320,25891203,412,16-03-2025,16-03-2025,412,1,1,1
FMR314203203,2025-03-13,789203,25891203,489,14-03-2025,15-03-2025,465,0,0,0
FMR314220303,2025-03-13,789220,25891203,474,14-03-2025,14-03-2025,474,1,1,1
FMR314420203,2025-03-13,789420,25891203,297,14-03-2025,13-03-2025,297,1,1,1
FMR315420603,2025-03-13,789420,25891203,141,15-03-2025,18-03-2025,141,1,0,0
FMR316503203,2025-03-13,789503,25891203,157,16-03-2025,15-03-2025,149,0,1,0
FMR316303402,2025-03-13,789303,25891203,106,16-03-2025,16-03-2025,106,1,1,1
FMR316201403,2025-03-13,789201,25891203,244,16-03-2025,16-03-2025,244,1,1,1
FMR314102203,2025-03-13,789102,25891203,461,14-03-2025,14-03-2025,461,1,1,1
FMR316102601,2025-03-13,789102,25891203,359,16-03-2025,16-03-2025,359,1,1,1
FMR315122302,2025-03-13,789122,25891203,482,15-03-2025,16-03-2025,434,0,0,0
FMR315902203,2025-03-13,789902,25891203,256,15-03-2025,15-03-2025,256,1,1,1
FMR316421601,2025-03-13,789421,25891203,297,16-03-2025,18-03-2025,297,1,0,0
FMR315402203,2025-03-13,789402,25891203,167,15-03-2025,15-03-2025,150,0,1,0
FMR316402301,2025-03-13,789402,25891203,435,16-03-2025,16-03-2025,435,1,1,1
FMR314702503,2025-03-13,789702,25891203,179,14-03-2025,14-03-2025,179,1,1,1
FMR314702302,2025-03-13,789702,25891302,66,14-03-2025,15-03-2025,59,0,0,0
FMR315102603,2025-03-13,789102,25891302,60,15-03-2025,16-03-2025,57,0,0,0
FMR315702302,2025-03-13,789702,25891302,89,15-03-2025,17-03-2025,71,0,0,0
FMR316702603,2025-03-13,789702,25891302,64,16-03-2025,16-03-2025,58,0,1,0
FMR314320302,2025-03-13,789320,25891302,84,14-03-2025,17-03-2025,84,1,0,0
FMR316721302,2025-03-13,789721,25891302,40,16-03-2025,16-03-2025,40,1,1,1
FMR315321603,2025-03-13,789321,25891302,91,15-03-2025,15-03-2025,91,1,1,1
FMR315421303,2025-03-13,789421,25891302,50,15-03-2025,15-03-2025,48,0,1,0
FMR316421302,2025-03-13,789421,25891302,87,16-03-2025,17-03-2025,78,0,0,0
FMR316403501,2025-03-13,789403,25891302,72,16-03-2025,16-03-2025,72,1,1,1
FMR315122302,2025-03-13,789122,25891302,33,15-03-2025,16-03-2025,31,0,0,0
FMR315902302,2025-03-13,789902,25891302,69,15-03-2025,14-03-2025,69,1,1,1
FMR315521302,2025-03-13,789521,25891302,40,15-03-2025,18-03-2025,40,1,0,0
FMR316521601,2025-03-13,789521,25891302,20,16-03-2025,17-03-2025,20,1,0,0
FMR316202403,2025-03-13,789202,25891302,94,16-03-2025,16-03-2025,94,1,1,1
FMR314401403,2025-03-13,789401,25891302,56,14-03-2025,14-03-2025,56,1,1,1
FMR316401302,2025-03-13,789401,25891302,33,16-03-2025,19-03-2025,33,1,0,0
FMR315203302,2025-03-13,789203,25891302,60,15-03-2025,15-03-2025,60,1,1,1
FMR315301602,2025-03-13,789301,25891302,96,15-03-2025,15-03-2025,96,1,1,1
FMR316301601,2025-03-13,789301,25891302,22,16-03-2025,16-03-2025,20,0,1,0
FMR314320302,2025-03-13,789320,25891301,73,14-03-2025,17-03-2025,73,1,0,0
FMR316320403,2025-03-13,789320,25891301,67,16-03-2025,16-03-2025,67,1,1,1
FMR314122303,2025-03-13,789122,25891301,88,14-03-2025,15-03-2025,84,0,0,0
FMR316421601,2025-03-13,789421,25891301,21,16-03-2025,18-03-2025,20,0,0,0
FMR315720301,2025-03-13,789720,25891301,39,15-03-2025,14-03-2025,31,0,1,0
FMR315321301,2025-03-13,789321,25891301,62,15-03-2025,18-03-2025,62,1,0,0
FMR314121301,2025-03-13,789121,25891301,22,14-03-2025,15-03-2025,22,1,0,0
FMR316601501,2025-03-13,789601,25891301,85,16-03-2025,16-03-2025,85,1,1,1
FMR316201301,2025-03-13,789201,25891301,37,16-03-2025,17-03-2025,37,1,0,0
FMR314402301,2025-03-13,789402,25891301,66,14-03-2025,14-03-2025,66,1,1,1
FMR316402301,2025-03-13,789402,25891301,40,16-03-2025,16-03-2025,40,1,1,1
FMR314221502,2025-03-13,789221,25891301,27,14-03-2025,14-03-2025,22,0,1,0
FMR315221601,2025-03-13,789221,25891301,91,15-03-2025,15-03-2025,82,0,1,0
FMR314202301,2025-03-13,789202,25891301,92,14-03-2025,14-03-2025,87,0,1,0
FMR314621601,2025-03-13,789621,25891301,37,14-03-2025,14-03-2025,35,0,1,0
FMR315621402,2025-03-13,789621,25891301,35,15-03-2025,15-03-2025,35,1,1,1
FMR314903301,2025-03-13,789903,25891301,68,14-03-2025,15-03-2025,61,0,0,0
FMR315903301,2025-03-13,789903,25891301,33,15-03-2025,17-03-2025,31,0,0,0
FMR315702602,2025-03-13,789702,25891301,26,15-03-2025,15-03-2025,26,1,1,1
FMR316702603,2025-03-13,789702,25891301,78,16-03-2025,16-03-2025,74,0,1,0
FMR315303301,2025-03-13,789303,25891301,38,15-03-2025,15-03-2025,38,1,1,1
FMR315403301,2025-03-13,789403,25891301,46,15-03-2025,15-03-2025,46,1,1,1
FMR316902501,2025-03-13,789902,25891301,84,16-03-2025,16-03-2025,84,1,1,1
FMR314422301,2025-03-13,789422,25891301,25,14-03-2025,13-03-2025,23,0,1,0
FMR314401403,2025-03-13,789401,25891301,96,14-03-2025,14-03-2025,91,0,1,0
FMR316401402,2025-03-13,789401,25891301,92,16-03-2025,16-03-2025,83,0,1,0
FMR314303403,2025-03-13,789303,25891102,377,14-03-2025,14-03-2025,377,1,1,1
FMR316303402,2025-03-13,789303,25891102,449,16-03-2025,16-03-2025,404,0,1,0
FMR315401102,2025-03-13,789401,25891102,349,15-03-2025,14-03-2025,349,1,1,1
FMR316401402,2025-03-13,789401,25891102,306,16-03-2025,16-03-2025,306,1,1,1
FMR314402301,2025-03-13,789402,25891102,359,14-03-2025,14-03-2025,323,0,1,0
FMR314522502,2025-03-13,789522,25891102,326,14-03-2025,15-03-2025,326,1,0,0
FMR315522502,2025-03-13,789522,25891102,402,15-03-2025,18-03-2025,402,1,0,0
FMR314422102,2025-03-13,789422,25891102,490,14-03-2025,17-03-2025,490,1,0,0
FMR316422602,2025-03-13,789422,25891102,499,16-03-2025,17-03-2025,499,1,0,0
FMR316503602,2025-03-13,789503,25891102,342,16-03-2025,16-03-2025,308,0,1,0
FMR315301602,2025-03-13,789301,25891102,487,15-03-2025,15-03-2025,487,1,1,1
FMR316301601,2025-03-13,789301,25891102,487,16-03-2025,16-03-2025,487,1,1,1
FMR316202403,2025-03-13,789202,25891102,363,16-03-2025,16-03-2025,363,1,1,1
FMR316421302,2025-03-13,789421,25891102,388,16-03-2025,17-03-2025,388,1,0,0
FMR314320303,2025-03-13,789320,25891102,354,14-03-2025,14-03-2025,354,1,1,1
FMR314903201,2025-03-13,789903,25891102,307,14-03-2025,14-03-2025,292,0,1,0
FMR314420102,2025-03-13,789420,25891102,454,14-03-2025,16-03-2025,431,0,0,0
FMR315420503,2025-03-13,789420,25891102,435,15-03-2025,17-03-2025,435,1,0,0
FMR314101102,2025-03-13,789101,25891102,430,14-03-2025,14-03-2025,430,1,1,1
FMR315122302,2025-03-13,789122,25891102,318,15-03-2025,16-03-2025,302,0,0,0
FMR315621402,2025-03-13,789621,25891102,371,15-03-2025,15-03-2025,371,1,1,1
FMR315203302,2025-03-13,789203,25891102,400,15-03-2025,15-03-2025,400,1,1,1
FMR316203603,2025-03-13,789203,25891102,432,16-03-2025,16-03-2025,432,1,1,1
FMR315420502,2025-03-13,789420,25891502,242,15-03-2025,16-03-2025,242,1,0,0
FMR315201502,2025-03-13,789201,25891502,110,15-03-2025,18-03-2025,110,1,0,0
FMR316621502,2025-03-13,789621,25891502,182,16-03-2025,16-03-2025,182,1,1,1
FMR315520502,2025-03-13,789520,25891502,244,15-03-2025,16-03-2025,244,1,0,0
FMR316520502,2025-03-13,789520,25891502,250,16-03-2025,16-03-2025,225,0,1,0
FMR314603203,2025-03-13,789603,25891203,342,14-03-2025,14-03-2025,308,0,1,0
FMR314902502,2025-03-13,789902,25891502,198,14-03-2025,14-03-2025,198,1,1,1
FMR314503502,2025-03-13,789503,25891502,212,14-03-2025,14-03-2025,212,1,1,1
FMR315503502,2025-03-13,789503,25891502,161,15-03-2025,15-03-2025,145,0,1,0
FMR315101502,2025-03-13,789101,25891502,120,15-03-2025,15-03-2025,120,1,1,1
FMR315703503,2025-03-13,789703,25891502,220,15-03-2025,15-03-2025,220,1,1,1
FMR316702603,2025-03-13,789702,25891502,176,16-03-2025,16-03-2025,141,0,1,0
FMR314221502,2025-03-13,789221,25891502,178,14-03-2025,14-03-2025,178,1,1,1
FMR316521502,2025-03-13,789521,25891502,165,16-03-2025,19-03-2025,165,1,0,0
FMR314522502,2025-03-13,789522,25891502,205,14-03-2025,15-03-2025,205,1,0,0
FMR315522502,2025-03-13,789522,25891502,117,15-03-2025,18-03-2025,94,0,0,0
FMR314403403,2025-03-13,789403,25891403,454,14-03-2025,14-03-2025,363,0,1,0
FMR315321603,2025-03-13,789321,25891403,246,15-03-2025,15-03-2025,246,1,1,1
FMR316320403,2025-03-13,789320,25891403,334,16-03-2025,16-03-2025,334,1,1,1
FMR315422403,2025-03-13,789422,25891403,383,15-03-2025,17-03-2025,383,1,0,0
FMR316501501,2025-03-13,789501,25891403,232,16-03-2025,16-03-2025,209,0,1,0
FMR314420403,2025-03-13,789420,25891403,236,14-03-2025,17-03-2025,236,1,0,0
FMR315420403,2025-03-13,789420,25891403,380,15-03-2025,14-03-2025,380,1,1,1
FMR314201403,2025-03-13,789201,25891403,226,14-03-2025,14-03-2025,226,1,1,1
FMR316201403,2025-03-13,789201,25891403,393,16-03-2025,16-03-2025,393,1,1,1
FMR315122403,2025-03-13,789122,25891403,352,15-03-2025,15-03-2025,334,0,1,0
FMR316202403,2025-03-13,789202,25891403,431,16-03-2025,16-03-2025,431,1,1,1
FMR315720603,2025-03-13,789720,25891403,246,15-03-2025,15-03-2025,221,0,1,0
FMR316720601,2025-03-13,789720,25891403,383,16-03-2025,16-03-2025,383,1,1,1
